osnovna_valuta,kotirajoca_valuta,valutno_razmerje,datum_razmerja
XEM,USD,1.6448099613189695,2018-01-04 23:59:59
XEM,USD,1.591789960861206,2018-01-05 23:59:59
XEM,USD,1.6544100046157837,2018-01-06 23:59:59
XEM,USD,1.8427200317382808,2018-01-07 23:59:59
XEM,USD,1.653480052947998,2018-01-08 23:59:59
XEM,USD,1.5404000282287598,2018-01-09 23:59:59
XEM,USD,1.4473899602890017,2018-01-10 23:59:59
XEM,USD,1.3130099773406982,2018-01-11 23:59:59
XEM,USD,1.444640040397644,2018-01-12 23:59:59
XEM,USD,1.5093599557876587,2018-01-13 23:59:59
XEM,USD,1.391510009765625,2018-01-14 23:59:59
XEM,USD,1.3897099494934082,2018-01-15 23:59:59
XEM,USD,1.033810019493103,2018-01-16 23:59:59
XEM,USD,1.020480036735535,2018-01-17 23:59:59
XEM,USD,1.078529953956604,2018-01-18 23:59:59
XEM,USD,1.0963499546051023,2018-01-19 23:59:59
XEM,USD,1.2053300142288208,2018-01-20 23:59:59
XEM,USD,1.0665600299835205,2018-01-21 23:59:59
XEM,USD,0.9914649724960328,2018-01-22 23:59:59
XEM,USD,0.9423829913139344,2018-01-23 23:59:59
XEM,USD,0.9637500047683716,2018-01-24 23:59:59
XEM,USD,0.9491000175476074,2018-01-25 23:59:59
XEM,USD,0.8399739861488342,2018-01-26 23:59:59
XEM,USD,1.0580500364303589,2018-01-27 23:59:59
XEM,USD,1.03056001663208,2018-01-28 23:59:59
XEM,USD,0.9354310035705566,2018-01-29 23:59:59
XEM,USD,0.7764909863471985,2018-01-30 23:59:59
XEM,USD,0.7798569798469543,2018-01-31 23:59:59
XEM,USD,0.6182649731636047,2018-02-01 23:59:59
XEM,USD,0.5826519727706909,2018-02-02 23:59:59
XEM,USD,0.6287950277328491,2018-02-03 23:59:59
XEM,USD,0.5508700013160706,2018-02-04 23:59:59
XEM,USD,0.4496720135211944,2018-02-05 23:59:59
XEM,USD,0.5842000246047974,2018-02-06 23:59:59
XEM,USD,0.5367180109024048,2018-02-07 23:59:59
XEM,USD,0.5430939793586731,2018-02-08 23:59:59
XEM,USD,0.5904859900474548,2018-02-09 23:59:59
XEM,USD,0.5905110239982605,2018-02-10 23:59:59
XEM,USD,0.5286399722099304,2018-02-11 23:59:59
XEM,USD,0.5578939914703369,2018-02-12 23:59:59
XEM,USD,0.5331860184669495,2018-02-13 23:59:59
XEM,USD,0.5700049996376038,2018-02-14 23:59:59
XEM,USD,0.5613589882850647,2018-02-15 23:59:59
XEM,USD,0.5688869953155518,2018-02-16 23:59:59
XEM,USD,0.5988799929618835,2018-02-17 23:59:59
XEM,USD,0.5304070115089417,2018-02-18 23:59:59
XEM,USD,0.5292609930038452,2018-02-19 23:59:59
XEM,USD,0.4843969941139221,2018-02-20 23:59:59
XEM,USD,0.4644390046596527,2018-02-21 23:59:59
XEM,USD,0.4322449862957001,2018-02-22 23:59:59
XEM,USD,0.4395759999752044,2018-02-23 23:59:59
XEM,USD,0.4064260125160217,2018-02-24 23:59:59
XEM,USD,0.3986440002918243,2018-02-25 23:59:59
XEM,USD,0.402877002954483,2018-02-26 23:59:59
XEM,USD,0.4017620086669922,2018-02-27 23:59:59
XEM,USD,0.4017939865589142,2018-02-28 23:59:59
XEM,USD,0.4162450134754181,2018-03-01 23:59:59
XEM,USD,0.3951590061187744,2018-03-02 23:59:59
XEM,USD,0.3779670000076294,2018-03-03 23:59:59
XEM,USD,0.3566510081291199,2018-03-04 23:59:59
XEM,USD,0.3534820079803467,2018-03-05 23:59:59
XEM,USD,0.3391630053520202,2018-03-06 23:59:59
XEM,USD,0.2970469892024994,2018-03-07 23:59:59
XEM,USD,0.3416360020637512,2018-03-08 23:59:59
XEM,USD,0.3380700051784515,2018-03-09 23:59:59
XEM,USD,0.3419240117073059,2018-03-10 23:59:59
XEM,USD,0.3503789901733398,2018-03-11 23:59:59
XEM,USD,0.3906719982624054,2018-03-12 23:59:59
XEM,USD,0.4657869935035705,2018-03-13 23:59:59
XEM,USD,0.3992530107498169,2018-03-14 23:59:59
XEM,USD,0.3765279948711395,2018-03-15 23:59:59
XEM,USD,0.3383809924125671,2018-03-16 23:59:59
XEM,USD,0.2817789912223816,2018-03-17 23:59:59
XEM,USD,0.2817589938640594,2018-03-18 23:59:59
XEM,USD,0.3019930124282837,2018-03-19 23:59:59
XEM,USD,0.3107450008392334,2018-03-20 23:59:59
XEM,USD,0.2902939915657043,2018-03-21 23:59:59
XEM,USD,0.2974990010261535,2018-03-22 23:59:59
XEM,USD,0.2787869870662689,2018-03-23 23:59:59
XEM,USD,0.282151997089386,2018-03-24 23:59:59
XEM,USD,0.2888779938220978,2018-03-25 23:59:59
XEM,USD,0.2660999894142151,2018-03-26 23:59:59
XEM,USD,0.2492029964923858,2018-03-27 23:59:59
XEM,USD,0.2539229989051819,2018-03-28 23:59:59
XEM,USD,0.2212219983339309,2018-03-29 23:59:59
XEM,USD,0.2209009975194931,2018-03-30 23:59:59
XEM,USD,0.2211039960384369,2018-03-31 23:59:59
XEM,USD,0.2087900042533874,2018-04-01 23:59:59
XEM,USD,0.2269109934568405,2018-04-02 23:59:59
XEM,USD,0.2606920003890991,2018-04-03 23:59:59
XEM,USD,0.2273840010166168,2018-04-04 23:59:59
XEM,USD,0.2247679978609085,2018-04-05 23:59:59
XEM,USD,0.2190990000963211,2018-04-06 23:59:59
XEM,USD,0.2229679971933365,2018-04-07 23:59:59
XEM,USD,0.2354899942874908,2018-04-08 23:59:59
XEM,USD,0.2292889952659607,2018-04-09 23:59:59
XEM,USD,0.2353589981794357,2018-04-10 23:59:59
XEM,USD,0.2468860000371933,2018-04-11 23:59:59
XEM,USD,0.2757329940795898,2018-04-12 23:59:59
XEM,USD,0.2825660109519958,2018-04-13 23:59:59
XEM,USD,0.3051770031452179,2018-04-14 23:59:59
XEM,USD,0.3583579957485199,2018-04-15 23:59:59
XEM,USD,0.3449789881706238,2018-04-16 23:59:59
XEM,USD,0.3401669859886169,2018-04-17 23:59:59
XEM,USD,0.3756679892539978,2018-04-18 23:59:59
XEM,USD,0.3876299858093261,2018-04-19 23:59:59
XEM,USD,0.4052680134773254,2018-04-20 23:59:59
XEM,USD,0.3886770009994507,2018-04-21 23:59:59
XEM,USD,0.3860909938812256,2018-04-22 23:59:59
XEM,USD,0.394800990819931,2018-04-23 23:59:59
XEM,USD,0.4344330132007599,2018-04-24 23:59:59
XEM,USD,0.3761210143566131,2018-04-25 23:59:59
XEM,USD,0.4034560024738312,2018-04-26 23:59:59
XEM,USD,0.3885610103607178,2018-04-27 23:59:59
XEM,USD,0.4203340113162994,2018-04-28 23:59:59
XEM,USD,0.4270049929618835,2018-04-29 23:59:59
XEM,USD,0.4088799953460693,2018-04-30 23:59:59
XEM,USD,0.4048529863357544,2018-05-01 23:59:59
XEM,USD,0.4206210076808929,2018-05-02 23:59:59
XEM,USD,0.4340499937534332,2018-05-03 23:59:59
XEM,USD,0.4312689900398254,2018-05-04 23:59:59
XEM,USD,0.4267550110816955,2018-05-05 23:59:59
XEM,USD,0.4185239970684051,2018-05-06 23:59:59
XEM,USD,0.3905510008335113,2018-05-07 23:59:59
XEM,USD,0.3781599998474121,2018-05-08 23:59:59
XEM,USD,0.379516988992691,2018-05-09 23:59:59
XEM,USD,0.3519249856472015,2018-05-10 23:59:59
XEM,USD,0.3201850056648254,2018-05-11 23:59:59
XEM,USD,0.3326300084590912,2018-05-12 23:59:59
XEM,USD,0.3560279905796051,2018-05-13 23:59:59
XEM,USD,0.3689959943294525,2018-05-14 23:59:59
XEM,USD,0.335997998714447,2018-05-15 23:59:59
XEM,USD,0.326662003993988,2018-05-16 23:59:59
XEM,USD,0.3039399981498718,2018-05-17 23:59:59
XEM,USD,0.3125039935111999,2018-05-18 23:59:59
XEM,USD,0.3075659871101379,2018-05-19 23:59:59
XEM,USD,0.321397989988327,2018-05-20 23:59:59
XEM,USD,0.311284989118576,2018-05-21 23:59:59
XEM,USD,0.2874749898910522,2018-05-22 23:59:59
XEM,USD,0.2614330053329468,2018-05-23 23:59:59
XEM,USD,0.2717469930648803,2018-05-24 23:59:59
XEM,USD,0.2638890147209167,2018-05-25 23:59:59
XEM,USD,0.2590759992599487,2018-05-26 23:59:59
XEM,USD,0.2567279934883117,2018-05-27 23:59:59
XEM,USD,0.228314995765686,2018-05-28 23:59:59
XEM,USD,0.2386679947376251,2018-05-29 23:59:59
XEM,USD,0.2416660040616989,2018-05-30 23:59:59
XEM,USD,0.2451139986515045,2018-05-31 23:59:59
XEM,USD,0.2546209990978241,2018-06-01 23:59:59
XEM,USD,0.2636849880218506,2018-06-02 23:59:59
XEM,USD,0.2639740109443664,2018-06-03 23:59:59
XEM,USD,0.2496909946203231,2018-06-04 23:59:59
XEM,USD,0.252357006072998,2018-06-05 23:59:59
XEM,USD,0.2509750127792358,2018-06-06 23:59:59
XEM,USD,0.2546449899673462,2018-06-07 23:59:59
XEM,USD,0.2527399957180023,2018-06-08 23:59:59
XEM,USD,0.2461380064487457,2018-06-09 23:59:59
XEM,USD,0.2168270051479339,2018-06-10 23:59:59
XEM,USD,0.2229049950838089,2018-06-11 23:59:59
XEM,USD,0.2068040072917938,2018-06-12 23:59:59
XEM,USD,0.1893970072269439,2018-06-13 23:59:59
XEM,USD,0.2042099982500076,2018-06-14 23:59:59
XEM,USD,0.1943700015544891,2018-06-15 23:59:59
XEM,USD,0.1955009996891021,2018-06-16 23:59:59
XEM,USD,0.1948889940977096,2018-06-17 23:59:59
XEM,USD,0.1974080055952072,2018-06-18 23:59:59
XEM,USD,0.198289006948471,2018-06-19 23:59:59
XEM,USD,0.194919005036354,2018-06-20 23:59:59
XEM,USD,0.1887159943580627,2018-06-21 23:59:59
XEM,USD,0.1647049933671951,2018-06-22 23:59:59
XEM,USD,0.1645669937133789,2018-06-23 23:59:59
XEM,USD,0.1523260027170181,2018-06-24 23:59:59
XEM,USD,0.1582140028476715,2018-06-25 23:59:59
XEM,USD,0.1515430063009262,2018-06-26 23:59:59
XEM,USD,0.1528380066156387,2018-06-27 23:59:59
XEM,USD,0.1456049978733062,2018-06-28 23:59:59
XEM,USD,0.1517370045185089,2018-06-29 23:59:59
XEM,USD,0.1642650067806244,2018-06-30 23:59:59
XEM,USD,0.1713660061359405,2018-07-01 23:59:59
XEM,USD,0.2043289989233017,2018-07-02 23:59:59
XEM,USD,0.1883050054311752,2018-07-03 23:59:59
XEM,USD,0.189081996679306,2018-07-04 23:59:59
XEM,USD,0.1903280019760131,2018-07-05 23:59:59
XEM,USD,0.1916760057210922,2018-07-06 23:59:59
XEM,USD,0.1894599944353103,2018-07-07 23:59:59
XEM,USD,0.1846520006656646,2018-07-08 23:59:59
XEM,USD,0.1798990070819854,2018-07-09 23:59:59
XEM,USD,0.1634970009326934,2018-07-10 23:59:59
XEM,USD,0.1676499992609024,2018-07-11 23:59:59
XEM,USD,0.1568839997053146,2018-07-12 23:59:59
XEM,USD,0.1590390056371688,2018-07-13 23:59:59
XEM,USD,0.1584739983081817,2018-07-14 23:59:59
XEM,USD,0.1625169962644577,2018-07-15 23:59:59
XEM,USD,0.1749490052461624,2018-07-16 23:59:59
XEM,USD,0.1858260035514831,2018-07-17 23:59:59
XEM,USD,0.1888539940118789,2018-07-18 23:59:59
XEM,USD,0.1873220056295395,2018-07-19 23:59:59
XEM,USD,0.1695449948310852,2018-07-20 23:59:59
XEM,USD,0.1710850000381469,2018-07-21 23:59:59
XEM,USD,0.1703390032052993,2018-07-22 23:59:59
XEM,USD,0.174576997756958,2018-07-23 23:59:59
XEM,USD,0.1808329969644546,2018-07-24 23:59:59
XEM,USD,0.1812590062618255,2018-07-25 23:59:59
XEM,USD,0.1771470010280609,2018-07-26 23:59:59
XEM,USD,0.1771319955587387,2018-07-27 23:59:59
XEM,USD,0.1786119937896728,2018-07-28 23:59:59
XEM,USD,0.1769129931926727,2018-07-29 23:59:59
XEM,USD,0.172133,2018-07-30 23:59:59
XEM,USD,0.162639,2018-07-31 23:59:59
XEM,USD,0.159747,2018-08-01 23:59:59
XEM,USD,0.153436,2018-08-02 23:59:59
XEM,USD,0.151513,2018-08-03 23:59:59
XEM,USD,0.145128,2018-08-04 23:59:59
XEM,USD,0.146821,2018-08-05 23:59:59
XEM,USD,0.141726,2018-08-06 23:59:59
XEM,USD,0.135605,2018-08-07 23:59:59
XEM,USD,0.118885,2018-08-08 23:59:59
XEM,USD,0.125105,2018-08-09 23:59:59
XEM,USD,0.114891,2018-08-10 23:59:59
XEM,USD,0.107485,2018-08-11 23:59:59
XEM,USD,0.107473,2018-08-12 23:59:59
XEM,USD,0.106654,2018-08-13 23:59:59
XEM,USD,0.106928,2018-08-14 23:59:59
XEM,USD,0.105987,2018-08-15 23:59:59
XEM,USD,0.103615,2018-08-16 23:59:59
XEM,USD,0.11657,2018-08-17 23:59:59
XEM,USD,0.106006,2018-08-18 23:59:59
XEM,USD,0.108493,2018-08-19 23:59:59
XEM,USD,0.101544,2018-08-20 23:59:59
XEM,USD,0.100922,2018-08-21 23:59:59
XEM,USD,0.0962418,2018-08-22 23:59:59
XEM,USD,0.0981279,2018-08-23 23:59:59
XEM,USD,0.102461,2018-08-24 23:59:59
XEM,USD,0.103236,2018-08-25 23:59:59
XEM,USD,0.104082,2018-08-26 23:59:59
XEM,USD,0.108468,2018-08-27 23:59:59
XEM,USD,0.112397,2018-08-28 23:59:59
XEM,USD,0.108696,2018-08-29 23:59:59
XEM,USD,0.105531,2018-08-30 23:59:59
XEM,USD,0.105418,2018-08-31 23:59:59
XEM,USD,0.110948,2018-09-01 23:59:59
XEM,USD,0.112539,2018-09-02 23:59:59
XEM,USD,0.114363,2018-09-03 23:59:59
XEM,USD,0.12166,2018-09-04 23:59:59
XEM,USD,0.100319,2018-09-05 23:59:59
XEM,USD,0.102768,2018-09-06 23:59:59
XEM,USD,0.101322,2018-09-07 23:59:59
XEM,USD,0.0975873,2018-09-08 23:59:59
XEM,USD,0.0975582,2018-09-09 23:59:59
XEM,USD,0.0939913,2018-09-10 23:59:59
XEM,USD,0.0882859,2018-09-11 23:59:59
XEM,USD,0.0885935,2018-09-12 23:59:59
XEM,USD,0.0927695,2018-09-13 23:59:59
XEM,USD,0.0904209,2018-09-14 23:59:59
XEM,USD,0.089957,2018-09-15 23:59:59
XEM,USD,0.0908314,2018-09-16 23:59:59
XEM,USD,0.0851877,2018-09-17 23:59:59
XEM,USD,0.087725,2018-09-18 23:59:59
XEM,USD,0.085788,2018-09-19 23:59:59
XEM,USD,0.0900923,2018-09-20 23:59:59
XEM,USD,0.100771,2018-09-21 23:59:59
XEM,USD,0.0965088,2018-09-22 23:59:59
XEM,USD,0.101613,2018-09-23 23:59:59
XEM,USD,0.0962801,2018-09-24 23:59:59
XEM,USD,0.0926391,2018-09-25 23:59:59
XEM,USD,0.0931717,2018-09-26 23:59:59
XEM,USD,0.0975778,2018-09-27 23:59:59
XEM,USD,0.0948951,2018-09-28 23:59:59
XEM,USD,0.0963533,2018-09-29 23:59:59
XEM,USD,0.0968948,2018-09-30 23:59:59
XEM,USD,0.103602,2018-10-01 23:59:59
XEM,USD,0.104127,2018-10-02 23:59:59
XEM,USD,0.10177,2018-10-03 23:59:59
XEM,USD,0.103695,2018-10-04 23:59:59
XEM,USD,0.106169,2018-10-05 23:59:59
XEM,USD,0.103371,2018-10-06 23:59:59
XEM,USD,0.105833,2018-10-07 23:59:59
XEM,USD,0.108959,2018-10-08 23:59:59
XEM,USD,0.10732,2018-10-09 23:59:59
XEM,USD,0.103666,2018-10-10 23:59:59
XEM,USD,0.0906271,2018-10-11 23:59:59
XEM,USD,0.0918826,2018-10-12 23:59:59
XEM,USD,0.0929829,2018-10-13 23:59:59
XEM,USD,0.0922499,2018-10-14 23:59:59
XEM,USD,0.0965437,2018-10-15 23:59:59
XEM,USD,0.096036,2018-10-16 23:59:59
XEM,USD,0.0956929,2018-10-17 23:59:59
XEM,USD,0.0944287,2018-10-18 23:59:59
XEM,USD,0.0940482,2018-10-19 23:59:59
XEM,USD,0.0955941,2018-10-20 23:59:59
XEM,USD,0.0994958,2018-10-21 23:59:59
XEM,USD,0.100248,2018-10-22 23:59:59
XEM,USD,0.0991032,2018-10-23 23:59:59
XEM,USD,0.0985564,2018-10-24 23:59:59
XEM,USD,0.0965784,2018-10-25 23:59:59
XEM,USD,0.0956876,2018-10-26 23:59:59
XEM,USD,0.0920709,2018-10-27 23:59:59
XEM,USD,0.0933717,2018-10-28 23:59:59
XEM,USD,0.0880506,2018-10-29 23:59:59
XEM,USD,0.0901406,2018-10-30 23:59:59
XEM,USD,0.0906499,2018-10-31 23:59:59
XEM,USD,0.0911876,2018-11-01 23:59:59
XEM,USD,0.0934048,2018-11-02 23:59:59
XEM,USD,0.0932274,2018-11-03 23:59:59
XEM,USD,0.0948662,2018-11-04 23:59:59
XEM,USD,0.0937849,2018-11-05 23:59:59
XEM,USD,0.0975267,2018-11-06 23:59:59
XEM,USD,0.0967769,2018-11-07 23:59:59
XEM,USD,0.0929008,2018-11-08 23:59:59
XEM,USD,0.0919763,2018-11-09 23:59:59
XEM,USD,0.0939526,2018-11-10 23:59:59
XEM,USD,0.0930254,2018-11-11 23:59:59
XEM,USD,0.110267,2018-11-12 23:59:59
XEM,USD,0.107914,2018-11-13 23:59:59
XEM,USD,0.0969007,2018-11-14 23:59:59
XEM,USD,0.0943735,2018-11-15 23:59:59
XEM,USD,0.0943925,2018-11-16 23:59:59
XEM,USD,0.0920216,2018-11-17 23:59:59
XEM,USD,0.0932656,2018-11-18 23:59:59
XEM,USD,0.0830315,2018-11-19 23:59:59
XEM,USD,0.0769432,2018-11-20 23:59:59
XEM,USD,0.0822323,2018-11-21 23:59:59
XEM,USD,0.0808249,2018-11-22 23:59:59
XEM,USD,0.0777461,2018-11-23 23:59:59
XEM,USD,0.0684473,2018-11-24 23:59:59
XEM,USD,0.0692884,2018-11-25 23:59:59
XEM,USD,0.0685745,2018-11-26 23:59:59
XEM,USD,0.0753142,2018-11-27 23:59:59
XEM,USD,0.081634,2018-11-28 23:59:59
XEM,USD,0.0792623443619,2018-11-29 23:59:59
XEM,USD,0.0751122354521,2018-11-30 23:59:59
XEM,USD,0.0780681462435,2018-12-01 23:59:59
XEM,USD,0.0779030637196,2018-12-02 23:59:59
XEM,USD,0.0740007382544,2018-12-03 23:59:59
XEM,USD,0.0768820611522,2018-12-04 23:59:59
XEM,USD,0.0761569005466,2018-12-05 23:59:59
XEM,USD,0.0695111903339,2018-12-06 23:59:59
XEM,USD,0.0716670854039,2018-12-07 23:59:59
XEM,USD,0.07100529008,2018-12-08 23:59:59
XEM,USD,0.0743263052126,2018-12-09 23:59:59
XEM,USD,0.0720581303452,2018-12-10 23:59:59
XEM,USD,0.0699957551014,2018-12-11 23:59:59
XEM,USD,0.0697791453455,2018-12-12 23:59:59
XEM,USD,0.0664628324846,2018-12-13 23:59:59
XEM,USD,0.0614116687654,2018-12-14 23:59:59
XEM,USD,0.0579561833576,2018-12-15 23:59:59
XEM,USD,0.0606408995211,2018-12-16 23:59:59
XEM,USD,0.0659649274141,2018-12-17 23:59:59
XEM,USD,0.0668426443685,2018-12-18 23:59:59
XEM,USD,0.0687309441365,2018-12-19 23:59:59
XEM,USD,0.0758545174909,2018-12-20 23:59:59
XEM,USD,0.07423046812,2018-12-21 23:59:59
XEM,USD,0.0745961047371,2018-12-22 23:59:59
XEM,USD,0.0739603330818,2018-12-23 23:59:59
XEM,USD,0.076336114759,2018-12-24 23:59:59
XEM,USD,0.0705609377775,2018-12-25 23:59:59
XEM,USD,0.0712644288327,2018-12-26 23:59:59
XEM,USD,0.0639089187139,2018-12-27 23:59:59
XEM,USD,0.0691352857959,2018-12-28 23:59:59
XEM,USD,0.067018950139,2018-12-29 23:59:59
XEM,USD,0.0688022920049,2018-12-30 23:59:59
XEM,USD,0.0641017461887,2018-12-31 23:59:59
XEM,USD,0.0661184243871,2019-01-01 23:59:59
XEM,USD,0.0671393430039,2019-01-02 23:59:59
XEM,USD,0.0648615582417,2019-01-03 23:59:59
XEM,USD,0.0650110918297,2019-01-04 23:59:59
XEM,USD,0.0646210606677,2019-01-05 23:59:59
XEM,USD,0.0666270078432,2019-01-06 23:59:59
XEM,USD,0.0650161639462,2019-01-07 23:59:59
XEM,USD,0.0643155769703,2019-01-08 23:59:59
XEM,USD,0.0647334700979,2019-01-09 23:59:59
XEM,USD,0.0564167584898,2019-01-10 23:59:59
XEM,USD,0.0583171000477,2019-01-11 23:59:59
XEM,USD,0.0573569642446,2019-01-12 23:59:59
XEM,USD,0.0548423274346,2019-01-13 23:59:59
XEM,USD,0.058036038453,2019-01-14 23:59:59
XEM,USD,0.0562110192587,2019-01-15 23:59:59
XEM,USD,0.0567547410495,2019-01-16 23:59:59
XEM,USD,0.0572132694313,2019-01-17 23:59:59
XEM,USD,0.0569082480578,2019-01-18 23:59:59
XEM,USD,0.0577578036074,2019-01-19 23:59:59
XEM,USD,0.0559415182753,2019-01-20 23:59:59
XEM,USD,0.0559679691542,2019-01-21 23:59:59
XEM,USD,0.0563534810911,2019-01-22 23:59:59
XEM,USD,0.0556755263889,2019-01-23 23:59:59
XEM,USD,0.0561517837846,2019-01-24 23:59:59
XEM,USD,0.0555490333268,2019-01-25 23:59:59
XEM,USD,0.0546620714583,2019-01-26 23:59:59
XEM,USD,0.052715440264,2019-01-27 23:59:59
XEM,USD,0.0480399377926,2019-01-28 23:59:59
XEM,USD,0.0471152608378,2019-01-29 23:59:59
XEM,USD,0.0471391119944,2019-01-30 23:59:59
XEM,USD,0.0403336516855,2019-01-31 23:59:59
XEM,USD,0.0409867382738,2019-02-01 23:59:59
XEM,USD,0.0410447962883,2019-02-02 23:59:59
XEM,USD,0.0392647657671,2019-02-03 23:59:59
XEM,USD,0.038755044109,2019-02-04 23:59:59
XEM,USD,0.0362649891315,2019-02-05 23:59:59
XEM,USD,0.0350047970021,2019-02-06 23:59:59
XEM,USD,0.0375631331536,2019-02-07 23:59:59
XEM,USD,0.0398330395795,2019-02-08 23:59:59
XEM,USD,0.0399515314848,2019-02-09 23:59:59
XEM,USD,0.0401087779675,2019-02-10 23:59:59
XEM,USD,0.0392828464441,2019-02-11 23:59:59
XEM,USD,0.0391378903811,2019-02-12 23:59:59
XEM,USD,0.0408498963287,2019-02-13 23:59:59
XEM,USD,0.0424459028087,2019-02-14 23:59:59
XEM,USD,0.0416299402443,2019-02-15 23:59:59
XEM,USD,0.0417511830156,2019-02-16 23:59:59
XEM,USD,0.0418732339578,2019-02-17 23:59:59
XEM,USD,0.0427412624082,2019-02-18 23:59:59
XEM,USD,0.0439806518874,2019-02-19 23:59:59
XEM,USD,0.0443229136344,2019-02-20 23:59:59
XEM,USD,0.0434599782379,2019-02-21 23:59:59
XEM,USD,0.0444409313099,2019-02-22 23:59:59
XEM,USD,0.0478007319336,2019-02-23 23:59:59
XEM,USD,0.0429290159084,2019-02-24 23:59:59
XEM,USD,0.0435467731716,2019-02-25 23:59:59
XEM,USD,0.0440627698225,2019-02-26 23:59:59
XEM,USD,0.0435824123214,2019-02-27 23:59:59
XEM,USD,0.0427502815545,2019-02-28 23:59:59
XEM,USD,0.0431090342559,2019-03-01 23:59:59
XEM,USD,0.04282486723,2019-03-02 23:59:59
XEM,USD,0.0433471095788,2019-03-03 23:59:59
XEM,USD,0.0404363317521,2019-03-04 23:59:59
XEM,USD,0.0420939686802,2019-03-05 23:59:59
XEM,USD,0.0422282341357,2019-03-06 23:59:59
XEM,USD,0.0423860811104,2019-03-07 23:59:59
XEM,USD,0.0419294048359,2019-03-08 23:59:59
XEM,USD,0.0462669462941,2019-03-09 23:59:59
XEM,USD,0.0450593907383,2019-03-10 23:59:59
XEM,USD,0.0444618078567,2019-03-11 23:59:59
XEM,USD,0.0462486339462,2019-03-12 23:59:59
XEM,USD,0.0464422474212,2019-03-13 23:59:59
XEM,USD,0.0486972878689,2019-03-14 23:59:59
XEM,USD,0.0504290110539,2019-03-15 23:59:59
XEM,USD,0.0500155986546,2019-03-16 23:59:59
XEM,USD,0.0506029236038,2019-03-17 23:59:59
XEM,USD,0.0498268600164,2019-03-18 23:59:59
XEM,USD,0.0492579866759,2019-03-19 23:59:59
XEM,USD,0.0506107853016,2019-03-20 23:59:59
XEM,USD,0.0488679515879,2019-03-21 23:59:59
XEM,USD,0.0497157310116,2019-03-22 23:59:59
XEM,USD,0.0510068678478,2019-03-23 23:59:59
XEM,USD,0.0510208065958,2019-03-24 23:59:59
XEM,USD,0.0496324066049,2019-03-25 23:59:59
XEM,USD,0.0495465002111,2019-03-26 23:59:59
XEM,USD,0.0512238204786,2019-03-27 23:59:59
XEM,USD,0.0519654120633,2019-03-28 23:59:59
XEM,USD,0.0554294510416,2019-03-29 23:59:59
XEM,USD,0.0533981363372,2019-03-30 23:59:59
XEM,USD,0.0552652804047,2019-03-31 23:59:59
XEM,USD,0.0569451482241,2019-04-01 23:59:59
XEM,USD,0.0709321908209,2019-04-02 23:59:59
XEM,USD,0.0699368964416,2019-04-03 23:59:59
XEM,USD,0.066708593237,2019-04-04 23:59:59
XEM,USD,0.0715643001937,2019-04-05 23:59:59
XEM,USD,0.0697510318209,2019-04-06 23:59:59
XEM,USD,0.0719986281903,2019-04-07 23:59:59
XEM,USD,0.0752912756218,2019-04-08 23:59:59
XEM,USD,0.072655805881,2019-04-09 23:59:59
XEM,USD,0.072414919931,2019-04-10 23:59:59
XEM,USD,0.0652082903363,2019-04-11 23:59:59
XEM,USD,0.066093585987,2019-04-12 23:59:59
XEM,USD,0.0664915675874,2019-04-13 23:59:59
XEM,USD,0.068273426586,2019-04-14 23:59:59
XEM,USD,0.0651507181668,2019-04-15 23:59:59
XEM,USD,0.0654274053418,2019-04-16 23:59:59
XEM,USD,0.064343362651,2019-04-17 23:59:59
XEM,USD,0.0646946291832,2019-04-18 23:59:59
XEM,USD,0.0636438652733,2019-04-19 23:59:59
XEM,USD,0.0643252374188,2019-04-20 23:59:59
XEM,USD,0.063278570126,2019-04-21 23:59:59
XEM,USD,0.0640888845101,2019-04-22 23:59:59
XEM,USD,0.0632984184305,2019-04-23 23:59:59
XEM,USD,0.0582487998132,2019-04-24 23:59:59
XEM,USD,0.0572373437307,2019-04-25 23:59:59
XEM,USD,0.0586060625098,2019-04-26 23:59:59
XEM,USD,0.0590487773457,2019-04-27 23:59:59
XEM,USD,0.0573692747194,2019-04-28 23:59:59
XEM,USD,0.0545374143504,2019-04-29 23:59:59
XEM,USD,0.0561616931384,2019-04-30 23:59:59
XEM,USD,0.0559470261628,2019-05-01 23:59:59
XEM,USD,0.0560525243529,2019-05-02 23:59:59
XEM,USD,0.0563211292328,2019-05-03 23:59:59
XEM,USD,0.0551065692388,2019-05-04 23:59:59
XEM,USD,0.052543732725,2019-05-05 23:59:59
XEM,USD,0.0535321250669,2019-05-06 23:59:59
XEM,USD,0.0512620091576,2019-05-07 23:59:59
XEM,USD,0.0510431813226,2019-05-08 23:59:59
XEM,USD,0.0474164155214,2019-05-09 23:59:59
XEM,USD,0.0512245192194,2019-05-10 23:59:59
XEM,USD,0.0603400160653,2019-05-11 23:59:59
XEM,USD,0.0555622124234,2019-05-12 23:59:59
XEM,USD,0.0584265418044,2019-05-13 23:59:59
XEM,USD,0.0642664960719,2019-05-14 23:59:59
XEM,USD,0.0791755760338,2019-05-15 23:59:59
XEM,USD,0.09917889969,2019-05-16 23:59:59
XEM,USD,0.0911771101322,2019-05-17 23:59:59
XEM,USD,0.0865997773654,2019-05-18 23:59:59
XEM,USD,0.0945603893791,2019-05-19 23:59:59
XEM,USD,0.089059204011,2019-05-20 23:59:59
XEM,USD,0.0870012803747,2019-05-21 23:59:59
